LSOA11CD,LSOA11NM,WD20CD,WD20NM,LAD20CD,LAD20NM,FID
E01004163,Sutton 005B,E05000568,The Wrythe,E09000029,Sutton,32207
E01004246,Tower Hamlets 018B,E05009325,Lansbury,E09000030,Tower Hamlets,32208
E01004071,Southwark 030D,E05011103,Goose Green,E09000028,Southwark,32209
E01004308,Tower Hamlets 015C,E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,32210
E01004116,Sutton 008A,E05000561,Nonsuch,E09000029,Sutton,32211
E01003990,Southwark 018D,E05011109,Old Kent Road,E09000028,Southwark,32212
E01004164,Sutton 004A,E05000568,The Wrythe,E09000029,Sutton,32213
E01004247,Tower Hamlets 020C,E05009325,Lansbury,E09000030,Tower Hamlets,32214
E01003976,Southwark 003A,E05011104,London Bridge & West Bermondsey,E09000028,Southwark,32215
E01004309,Tower Hamlets 015D,E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,32216
E01004117,Sutton 006A,E05000561,Nonsuch,E09000029,Sutton,32217
E01004040,Southwark 013C,E05011109,Old Kent Road,E09000028,Southwark,32218
E01004165,Sutton 005C,E05000568,The Wrythe,E09000029,Sutton,32219
E01004248,Tower Hamlets 018C,E05009325,Lansbury,E09000030,Tower Hamlets,32220
E01003979,Southwark 006E,E05011104,London Bridge & West Bermondsey,E09000028,Southwark,32221
E01004310,Tower Hamlets 015E,E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,32222
E01004118,Sutton 009B,E05000561,Nonsuch,E09000029,Sutton,32223
E01004041,Southwark 013D,E05011109,Old Kent Road,E09000028,Southwark,32224
E01004166,Sutton 004B,E05000568,The Wrythe,E09000029,Sutton,32225
E01004249,Tower Hamlets 018D,E05009325,Lansbury,E09000030,Tower Hamlets,32226
E01003981,Southwark 006F,E05011104,London Bridge & West Bermondsey,E09000028,Southwark,32227
E01004283,Tower Hamlets 016A,E05009334,Stepney Green,E09000030,Tower Hamlets,32228
E01004119,Sutton 009C,E05000561,Nonsuch,E09000029,Sutton,32229
E01004007,Southwark 018E,E05011110,Peckham,E09000028,Southwark,32230
E01004167,Sutton 005D,E05000568,The Wrythe,E09000029,Sutton,32231
E01004250,Tower Hamlets 020D,E05009325,Lansbury,E09000030,Tower Hamlets,32232
E01004027,Southwark 003E,E05011104,London Bridge & West Bermondsey,E09000028,Southwark,32233
E01004287,Tower Hamlets 016B,E05009334,Stepney Green,E09000030,Tower Hamlets,32234
E01004120,Sutton 016D,E05000561,Nonsuch,E09000029,Sutton,32235
E01004121,Sutton 006B,E05000561,Nonsuch,E09000029,Sutton,32236
E01004122,Sutton 008B,E05000561,Nonsuch,E09000029,Sutton,32237
E01004123,Sutton 002A,E05000562,St Helier,E09000029,Sutton,32238
E01004124,Sutton 002B,E05000562,St Helier,E09000029,Sutton,32239
E01004125,Sutton 001A,E05000562,St Helier,E09000029,Sutton,32240
E01004126,Sutton 002C,E05000562,St Helier,E09000029,Sutton,32241
E01004127,Sutton 005A,E05000562,St Helier,E09000029,Sutton,32242
E01004128,Sutton 002D,E05000562,St Helier,E09000029,Sutton,32243
E01004129,Sutton 002E,E05000562,St Helier,E09000029,Sutton,32244
E01004130,Sutton 003A,E05000563,Stonecot,E09000029,Sutton,32245
E01004131,Sutton 003B,E05000563,Stonecot,E09000029,Sutton,32246
E01004132,Sutton 009D,E05000563,Stonecot,E09000029,Sutton,32247
E01004133,Sutton 009E,E05000563,Stonecot,E09000029,Sutton,32248
E01004134,Sutton 003C,E05000563,Stonecot,E09000029,Sutton,32249
E01004135,Sutton 003D,E05000563,Stonecot,E09000029,Sutton,32250
E01004136,Sutton 003E,E05000563,Stonecot,E09000029,Sutton,32251
E01004137,Sutton 012A,E05000564,Sutton Central,E09000029,Sutton,32252
E01004138,Sutton 013C,E05000564,Sutton Central,E09000029,Sutton,32253
E01004139,Sutton 013D,E05000564,Sutton Central,E09000029,Sutton,32254
E01004140,Sutton 012B,E05000564,Sutton Central,E09000029,Sutton,32255
E01004141,Sutton 012C,E05000564,Sutton Central,E09000029,Sutton,32256
E01004142,Sutton 012D,E05000564,Sutton Central,E09000029,Sutton,32257
E01004143,Sutton 014A,E05000564,Sutton Central,E09000029,Sutton,32258
E01004144,Sutton 007A,E05000565,Sutton North,E09000029,Sutton,32259
E01004145,Sutton 007B,E05000565,Sutton North,E09000029,Sutton,32260
E01004146,Sutton 007C,E05000565,Sutton North,E09000029,Sutton,32261
E01004147,Sutton 007D,E05000565,Sutton North,E09000029,Sutton,32262
E01004008,Southwark 022B,E05011110,Peckham,E09000028,Southwark,32263
E01004254,Tower Hamlets 023B,E05009326,Limehouse,E09000030,Tower Hamlets,32264
E01004168,Sutton 013E,E05000568,The Wrythe,E09000029,Sutton,32265
E01004010,Southwark 022D,E05011110,Peckham,E09000028,Southwark,32266
E01032646,Southwark 003I,E05011104,London Bridge & West Bermondsey,E09000028,Southwark,32267
E01004288,Tower Hamlets 019D,E05009334,Stepney Green,E09000030,Tower Hamlets,32268
E01004255,Tower Hamlets 023C,E05009326,Limehouse,E09000030,Tower Hamlets,32269
E01004169,Sutton 004C,E05000568,The Wrythe,E09000029,Sutton,32270
E01004011,Southwark 019B,E05011110,Peckham,E09000028,Southwark,32271
E01032803,Southwark 003J,E05011104,London Bridge & West Bermondsey,E09000028,Southwark,32272
E01004289,Tower Hamlets 016C,E05009334,Stepney Green,E09000030,Tower Hamlets,32273
E01004258,Tower Hamlets 023D,E05009326,Limehouse,E09000030,Tower Hamlets,32274
E01004170,Sutton 017B,E05000569,Wallington North,E09000029,Sutton,32275
E01004012,Southwark 019C,E05011110,Peckham,E09000028,Southwark,32276
E01003926,Southwark 021F,E05011105,Newington,E09000028,Southwark,32277
E01004322,Tower Hamlets 017A,E05009334,Stepney Green,E09000030,Tower Hamlets,32278
E01032768,Tower Hamlets 025E,E05009326,Limehouse,E09000030,Tower Hamlets,32279
E01004171,Sutton 010A,E05000569,Wallington North,E09000029,Sutton,32280
E01004013,Southwark 019D,E05011110,Peckham,E09000028,Southwark,32281
E01003991,Southwark 017C,E05011105,Newington,E09000028,Southwark,32282
E01004323,Tower Hamlets 017B,E05009334,Stepney Green,E09000030,Tower Hamlets,32283
E01004251,Tower Hamlets 023A,E05009327,Mile End,E09000030,Tower Hamlets,32284
E01004172,Sutton 010B,E05000569,Wallington North,E09000029,Sutton,32285
E01004173,Sutton 010C,E05000569,Wallington North,E09000029,Sutton,32286
E01004174,Sutton 017C,E05000569,Wallington North,E09000029,Sutton,32287
E01004175,Sutton 010D,E05000569,Wallington North,E09000029,Sutton,32288
E01004176,Sutton 010E,E05000569,Wallington North,E09000029,Sutton,32289
E01004177,Sutton 020C,E05000570,Wallington South,E09000029,Sutton,32290
E01004178,Sutton 017D,E05000570,Wallington South,E09000029,Sutton,32291
E01004179,Sutton 017E,E05000570,Wallington South,E09000029,Sutton,32292
E01004180,Sutton 020D,E05000570,Wallington South,E09000029,Sutton,32293
E01004181,Sutton 020E,E05000570,Wallington South,E09000029,Sutton,32294
E01004182,Sutton 019E,E05000570,Wallington South,E09000029,Sutton,32295
E01004183,Sutton 001B,E05000571,Wandle Valley,E09000029,Sutton,32296
E01004184,Sutton 001C,E05000571,Wandle Valley,E09000029,Sutton,32297
E01004185,Sutton 001D,E05000571,Wandle Valley,E09000029,Sutton,32298
E01004186,Sutton 004D,E05000571,Wandle Valley,E09000029,Sutton,32299
E01004187,Sutton 005E,E05000571,Wandle Valley,E09000029,Sutton,32300
E01004188,Sutton 004E,E05000571,Wandle Valley,E09000029,Sutton,32301
E01004189,Sutton 001E,E05000571,Wandle Valley,E09000029,Sutton,32302
E01004190,Sutton 008C,E05000572,Worcester Park,E09000029,Sutton,32303
E01004191,Sutton 008D,E05000572,Worcester Park,E09000029,Sutton,32304
E01004192,Sutton 006C,E05000572,Worcester Park,E09000029,Sutton,32305
E01004193,Sutton 006D,E05000572,Worcester Park,E09000029,Sutton,32306
E01004194,Sutton 008E,E05000572,Worcester Park,E09000029,Sutton,32307
E01004195,Sutton 006E,E05000572,Worcester Park,E09000029,Sutton,32308
E01004196,Sutton 008F,E05000572,Worcester Park,E09000029,Sutton,32309
E01004201,Tower Hamlets 002D,E05009317,Bethnal Green,E09000030,Tower Hamlets,32310
E01004324,Tower Hamlets 017C,E05009334,Stepney Green,E09000030,Tower Hamlets,32311
E01004014,Southwark 019E,E05011110,Peckham,E09000028,Southwark,32312
E01003992,Southwark 014A,E05011105,Newington,E09000028,Southwark,32313
E01004311,Tower Hamlets 006A,E05009335,Weavers,E09000030,Tower Hamlets,32314
E01032805,Southwark 022F,E05011110,Peckham,E09000028,Southwark,32315
E01003993,Southwark 017D,E05011105,Newington,E09000028,Southwark,32316
E01004312,Tower Hamlets 009A,E05009335,Weavers,E09000030,Tower Hamlets,32317
E01004002,Southwark 029A,E05011111,Peckham Rye,E09000028,Southwark,32318
E01004252,Tower Hamlets 024A,E05009327,Mile End,E09000030,Tower Hamlets,32319
E01003994,Southwark 012E,E05011105,Newington,E09000028,Southwark,32320
E01004313,Tower Hamlets 009B,E05009335,Weavers,E09000030,Tower Hamlets,32321
E01004016,Southwark 029B,E05011111,Peckham Rye,E09000028,Southwark,32322
E01004253,Tower Hamlets 024B,E05009327,Mile End,E09000030,Tower Hamlets,32323
E01003995,Southwark 014B,E05011105,Newington,E09000028,Southwark,32324
E01004314,Tower Hamlets 006B,E05009335,Weavers,E09000030,Tower Hamlets,32325
E01004017,Southwark 029C,E05011111,Peckham Rye,E09000028,Southwark,32326
E01004269,Tower Hamlets 014A,E05009327,Mile End,E09000030,Tower Hamlets,32327
E01003997,Southwark 017E,E05011105,Newington,E09000028,Southwark,32328
E01004315,Tower Hamlets 006C,E05009335,Weavers,E09000030,Tower Hamlets,32329
E01004019,Southwark 026C,E05011111,Peckham Rye,E09000028,Southwark,32330
E01004270,Tower Hamlets 014B,E05009327,Mile End,E09000030,Tower Hamlets,32331
E01003998,Southwark 014D,E05011105,Newington,E09000028,Southwark,32332
E01004316,Tower Hamlets 009C,E05009335,Weavers,E09000030,Tower Hamlets,32333
E01004317,Tower Hamlets 009D,E05009335,Weavers,E09000030,Tower Hamlets,32334
E01004318,Tower Hamlets 006D,E05009335,Weavers,E09000030,Tower Hamlets,32335
E01004294,Tower Hamlets 026B,E05009336,Whitechapel,E09000030,Tower Hamlets,32336
E01004295,Tower Hamlets 026C,E05009336,Whitechapel,E09000030,Tower Hamlets,32337
E01004319,Tower Hamlets 021A,E05009336,Whitechapel,E09000030,Tower Hamlets,32338
E01004321,Tower Hamlets 021C,E05009336,Whitechapel,E09000030,Tower Hamlets,32339
E01004325,Tower Hamlets 021D,E05009336,Whitechapel,E09000030,Tower Hamlets,32340
E01004326,Tower Hamlets 017D,E05009336,Whitechapel,E09000030,Tower Hamlets,32341
E01032766,Tower Hamlets 021E,E05009336,Whitechapel,E09000030,Tower Hamlets,32342
E01032767,Tower Hamlets 021F,E05009336,Whitechapel,E09000030,Tower Hamlets,32343
E01004327,Waltham Forest 028A,E05000590,Cann Hall,E09000031,Waltham Forest,32344
E01004328,Waltham Forest 028B,E05000590,Cann Hall,E09000031,Waltham Forest,32345
E01004329,Waltham Forest 028C,E05000590,Cann Hall,E09000031,Waltham Forest,32346
E01004330,Waltham Forest 028D,E05000590,Cann Hall,E09000031,Waltham Forest,32347
E01004331,Waltham Forest 028E,E05000590,Cann Hall,E09000031,Waltham Forest,32348
E01004332,Waltham Forest 028F,E05000590,Cann Hall,E09000031,Waltham Forest,32349
E01004333,Waltham Forest 024A,E05000590,Cann Hall,E09000031,Waltham Forest,32350
E01004271,Tower Hamlets 014C,E05009327,Mile End,E09000030,Tower Hamlets,32351
E01004020,Southwark 029D,E05011111,Peckham Rye,E09000028,Southwark,32352
E01004272,Tower Hamlets 014D,E05009327,Mile End,E09000030,Tower Hamlets,32353
E01003986,Southwark 011A,E05011112,Rotherhithe,E09000028,Southwark,32354
E01004273,Tower Hamlets 014E,E05009327,Mile End,E09000030,Tower Hamlets,32355
E01004029,Southwark 001A,E05011112,Rotherhithe,E09000028,Southwark,32356
E01004219,Tower Hamlets 028B,E05009328,Poplar,E09000030,Tower Hamlets,32357
E01003999,Southwark 014E,E05011105,Newington,E09000028,Southwark,32358
E01004030,Southwark 007A,E05011112,Rotherhithe,E09000028,Southwark,32359
E01004256,Tower Hamlets 024C,E05009328,Poplar,E09000030,Tower Hamlets,32360
E01032639,Southwark 014F,E05011105,Newington,E09000028,Southwark,32361
E01004031,Southwark 007B,E05011112,Rotherhithe,E09000028,Southwark,32362
E01004257,Tower Hamlets 024D,E05009328,Poplar,E09000030,Tower Hamlets,32363
E01004022,Southwark 004C,E05011106,North Bermondsey,E09000028,Southwark,32364
E01004032,Southwark 001B,E05011112,Rotherhithe,E09000028,Southwark,32365
E01004261,Tower Hamlets 010A,E05009329,St Dunstan's,E09000030,Tower Hamlets,32366
E01004023,Southwark 004D,E05011106,North Bermondsey,E09000028,Southwark,32367
E01004033,Southwark 007C,E05011112,Rotherhithe,E09000028,Southwark,32368
E01004264,Tower Hamlets 010C,E05009329,St Dunstan's,E09000030,Tower Hamlets,32369
E01004024,Southwark 011C,E05011106,North Bermondsey,E09000028,Southwark,32370
E01004036,Southwark 007E,E05011112,Rotherhithe,E09000028,Southwark,32371
E01004284,Tower Hamlets 019A,E05009329,St Dunstan's,E09000030,Tower Hamlets,32372
E01004028,Southwark 004E,E05011106,North Bermondsey,E09000028,Southwark,32373
E01004060,Southwark 008E,E05011112,Rotherhithe,E09000028,Southwark,32374
E01004285,Tower Hamlets 019B,E05009329,St Dunstan's,E09000030,Tower Hamlets,32375
E01004034,Southwark 007D,E05011106,North Bermondsey,E09000028,Southwark,32376
E01004046,Southwark 028E,E05011113,Rye Lane,E09000028,Southwark,32377
E01004286,Tower Hamlets 019C,E05009329,St Dunstan's,E09000030,Tower Hamlets,32378
E01004035,Southwark 011D,E05011106,North Bermondsey,E09000028,Southwark,32379
E01032637,Southwark 003F,E05011106,North Bermondsey,E09000028,Southwark,32380
E01032638,Southwark 003G,E05011106,North Bermondsey,E09000028,Southwark,32381
E01032640,Southwark 003H,E05011106,North Bermondsey,E09000028,Southwark,32382
E01004061,Southwark 025A,E05011113,Rye Lane,E09000028,Southwark,32383
E01004290,Tower Hamlets 016D,E05009329,St Dunstan's,E09000030,Tower Hamlets,32384
E01004062,Southwark 025B,E05011113,Rye Lane,E09000028,Southwark,32385
E01004291,Tower Hamlets 027A,E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,32386
E01004063,Southwark 025C,E05011113,Rye Lane,E09000028,Southwark,32387
E01004292,Tower Hamlets 026A,E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,32388
E01004064,Southwark 026D,E05011113,Rye Lane,E09000028,Southwark,32389
E01004293,Tower Hamlets 027B,E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,32390
E01004065,Southwark 025D,E05011113,Rye Lane,E09000028,Southwark,32391
E01004296,Tower Hamlets 026D,E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,32392
E01004066,Southwark 025E,E05011113,Rye Lane,E09000028,Southwark,32393
E01004297,Tower Hamlets 027C,E05009330,St Katharine's & Wapping,E09000030,Tower Hamlets,32394
E01004067,Southwark 022E,E05011113,Rye Lane,E09000028,Southwark,32395
E01004197,Tower Hamlets 002A,E05009331,St Peter's,E09000030,Tower Hamlets,32396
E01004068,Southwark 026E,E05011113,Rye Lane,E09000028,Southwark,32397
E01004198,Tower Hamlets 002B,E05009331,St Peter's,E09000030,Tower Hamlets,32398
E01004199,Tower Hamlets 002C,E05009331,St Peter's,E09000030,Tower Hamlets,32399
E01004200,Tower Hamlets 005A,E05009331,St Peter's,E09000030,Tower Hamlets,32400
E01004535,Wandsworth 007A,E05000617,Latchmere,E09000032,Wandsworth,32401
E01004536,Wandsworth 008B,E05000617,Latchmere,E09000032,Wandsworth,32402
E01004537,Wandsworth 007B,E05000617,Latchmere,E09000032,Wandsworth,32403
E01004538,Wandsworth 007C,E05000617,Latchmere,E09000032,Wandsworth,32404
E01004539,Wandsworth 003A,E05000617,Latchmere,E09000032,Wandsworth,32405
E01004540,Wandsworth 003B,E05000617,Latchmere,E09000032,Wandsworth,32406
E01004541,Wandsworth 007D,E05000617,Latchmere,E09000032,Wandsworth,32407
E01004542,Wandsworth 021D,E05000618,Nightingale,E09000032,Wandsworth,32408
E01004543,Wandsworth 027A,E05000618,Nightingale,E09000032,Wandsworth,32409
E01004544,Wandsworth 021E,E05000618,Nightingale,E09000032,Wandsworth,32410
E01004545,Wandsworth 027B,E05000618,Nightingale,E09000032,Wandsworth,32411
E01004675,Westminster 005B,E05000635,Harrow Road,E09000033,Westminster,32412
E01004546,Wandsworth 027C,E05000618,Nightingale,E09000032,Wandsworth,32413
E01004547,Wandsworth 029C,E05000618,Nightingale,E09000032,Wandsworth,32414
E01004548,Wandsworth 029D,E05000618,Nightingale,E09000032,Wandsworth,32415
E01004676,Westminster 006A,E05000635,Harrow Road,E09000033,Westminster,32416
E01033153,Waltham Forest 020G,E05000604,Leyton,E09000031,Waltham Forest,32417
E01004549,Wandsworth 027D,E05000618,Nightingale,E09000032,Wandsworth,32418
E01004485,Wandsworth 030B,E05000611,Bedford,E09000032,Wandsworth,32419
E01004677,Westminster 005C,E05000635,Harrow Road,E09000033,Westminster,32420
E01004436,Waltham Forest 021B,E05000605,Leytonstone,E09000031,Waltham Forest,32421
E01004550,Wandsworth 017D,E05000618,Nightingale,E09000032,Wandsworth,32422
E01004486,Wandsworth 026F,E05000611,Bedford,E09000032,Wandsworth,32423
E01004678,Westminster 005D,E05000635,Harrow Road,E09000033,Westminster,32424
E01004437,Waltham Forest 021C,E05000605,Leytonstone,E09000031,Waltham Forest,32425
E01004551,Wandsworth 012E,E05000619,Northcote,E09000032,Wandsworth,32426
E01004630,Wandsworth 022B,E05000628,West Hill,E09000032,Wandsworth,32427
E01004334,Waltham Forest 024B,E05000590,Cann Hall,E09000031,Waltham Forest,32428
E01004584,Wandsworth 003D,E05000622,St Mary's Park,E09000032,Wandsworth,32429
E01004384,Waltham Forest 003A,E05000598,Hatch Lane,E09000031,Waltham Forest,32430
E01004487,Wandsworth 030C,E05000611,Bedford,E09000032,Wandsworth,32431
E01004488,Wandsworth 029B,E05000611,Bedford,E09000032,Wandsworth,32432
E01004489,Wandsworth 030D,E05000611,Bedford,E09000032,Wandsworth,32433
E01004490,Wandsworth 031A,E05000612,Earlsfield,E09000032,Wandsworth,32434
E01004491,Wandsworth 031B,E05000612,Earlsfield,E09000032,Wandsworth,32435
E01004492,Wandsworth 031C,E05000612,Earlsfield,E09000032,Wandsworth,32436
E01004493,Wandsworth 019A,E05000612,Earlsfield,E09000032,Wandsworth,32437
E01004494,Wandsworth 018A,E05000612,Earlsfield,E09000032,Wandsworth,32438
E01004495,Wandsworth 024A,E05000612,Earlsfield,E09000032,Wandsworth,32439
E01004496,Wandsworth 024B,E05000612,Earlsfield,E09000032,Wandsworth,32440
E01004497,Wandsworth 024C,E05000612,Earlsfield,E09000032,Wandsworth,32441
E01004498,Wandsworth 031D,E05000612,Earlsfield,E09000032,Wandsworth,32442
E01004499,Wandsworth 020A,E05000613,East Putney,E09000032,Wandsworth,32443
E01004500,Wandsworth 014A,E05000613,East Putney,E09000032,Wandsworth,32444
E01004501,Wandsworth 014B,E05000613,East Putney,E09000032,Wandsworth,32445
E01004502,Wandsworth 020B,E05000613,East Putney,E09000032,Wandsworth,32446
E01004503,Wandsworth 014C,E05000613,East Putney,E09000032,Wandsworth,32447
E01004504,Wandsworth 020C,E05000613,East Putney,E09000032,Wandsworth,32448
E01004505,Wandsworth 014D,E05000613,East Putney,E09000032,Wandsworth,32449
E01004506,Wandsworth 011A,E05000613,East Putney,E09000032,Wandsworth,32450
E01004507,Wandsworth 014E,E05000613,East Putney,E09000032,Wandsworth,32451
E01004508,Wandsworth 012A,E05000614,Fairfield,E09000032,Wandsworth,32452
E01004509,Wandsworth 010A,E05000614,Fairfield,E09000032,Wandsworth,32453
E01004510,Wandsworth 012B,E05000614,Fairfield,E09000032,Wandsworth,32454
E01004511,Wandsworth 010B,E05000614,Fairfield,E09000032,Wandsworth,32455
E01004512,Wandsworth 019B,E05000614,Fairfield,E09000032,Wandsworth,32456
E01004513,Wandsworth 018B,E05000614,Fairfield,E09000032,Wandsworth,32457
E01004514,Wandsworth 012C,E05000614,Fairfield,E09000032,Wandsworth,32458
